sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
99 12 03 f35 0 1 1 1 -1 0 +1 1 1 1 00.8124 00.7321 00.5552 1 1 1
99 13 03 v14 0 1 1 4 -1 1 +1 1 1 1 01.0686 01.0081 01.0031 1 1 1
99 14 03 v03 0 1 2 3 -1 1 -1 1 2 1 01.0099 00.4987 00.3528 1 1 1
99 15 03 v04 0 1 1 1 +1 1 -1 1 1 2 01.1562 00.8324 02.5130 1 1 1
99 16 03 v08 0 1 1 3 +1 1 +1 1 1 2 01.0297 00.5863 00.6271 1 1 1
99 17 03 f13 0 1 1 1 -1 0 -1 1 1 2 01.1075 00.9126 02.3522 1 1 0
99 18 03 f01 0 1 2 4 -1 0 -1 1 1 2 03.0778 03.4797 00.4886 1 0 0
99 19 03 v15 0 1 2 1 -1 1 +1 1 2 1 02.0246 00.3160 00.8261 1 1 1
99 20 03 f10 0 1 1 4 -1 0 +1 1 1 2 01.2638 01.4871 03.5746 1 1 0
99 21 03 v39 0 1 1 1 -1 1 -1 1 1 2 00.9340 00.3204 04.2172 1 1 0
99 22 03 v29 0 1 1 4 +1 1 +1 1 2 2 00.9820 00.4760 00.8136 1 0 1
99 23 03 v09 0 1 2 3 +1 1 +1 1 2 2 01.1162 00.4994 00.4099 1 1 1
99 24 03 f28 0 1 2 1 +1 0 -1 2 NaN NaN 01.3321 00.0000 00.0000 0 NaN NaN
99 25 03 f30 0 1 1 1 +1 0 +1 2 NaN NaN 01.2415 00.0000 00.0000 0 NaN NaN
99 26 03 v02 0 1 2 1 +1 1 +1 1 2 2 00.7897 01.3390 00.5842 1 1 1
99 27 03 f22 1 0 0 0 +0 0 +0 2 NaN NaN 00.7828 00.0000 00.0000 1 NaN NaN
99 28 03 f18 0 1 2 3 +1 0 -1 1 1 2 01.3328 03.8406 00.5722 1 0 1
99 29 03 f23 0 1 2 1 -1 0 +1 2 NaN NaN 01.5864 00.0000 00.0000 0 NaN NaN
99 30 03 v19 0 1 1 1 +1 1 +1 1 1 2 00.7393 00.8099 00.8814 1 1 1
99 31 03 v12 0 1 2 1 +1 1 -1 1 2 2 00.6674 00.4559 00.6076 1 1 1
99 32 03 v27 1 0 0 0 +0 0 +0 2 NaN NaN 00.8573 00.0000 00.0000 1 NaN NaN
99 33 03 f27 0 1 1 4 -1 0 -1 1 1 1 01.4753 01.3409 00.5072 1 1 1
99 34 03 v10 1 0 0 0 +0 0 +0 1 1 1 00.9355 02.0661 00.6221 0 0 0
99 35 03 v18 0 1 1 1 -1 1 +1 1 2 1 00.9676 01.5249 00.6089 1 0 1
99 36 03 v23 1 0 0 0 +0 0 +0 1 1 1 00.8360 01.6392 01.9904 0 0 0
99 37 03 f32 0 1 1 1 -1 0 -1 1 2 1 04.7818 01.7891 01.3601 1 0 1
99 38 03 v11 0 1 2 4 +1 1 +1 1 2 2 00.9040 00.5041 00.5833 1 1 1
99 39 03 v26 0 1 2 4 +1 1 -1 1 1 2 01.4119 01.8733 00.3367 1 0 1
99 40 03 v32 0 1 2 3 +1 1 -1 1 2 2 00.8647 00.4192 00.5030 1 1 1
99 41 03 f05 0 1 2 4 +1 0 -1 1 1 2 01.0439 02.7270 00.1150 1 0 1
99 42 03 f38 1 0 0 0 +0 0 +0 2 NaN NaN 01.3207 00.0000 00.0000 1 NaN NaN
99 43 03 v13 0 1 1 3 -1 1 -1 1 2 1 00.8418 00.7336 00.5231 1 0 1
99 44 03 v47 0 1 1 4 -1 1 -1 1 2 1 00.9910 01.9478 00.1706 1 0 1
99 45 03 f42 0 1 1 1 +1 0 -1 1 1 2 00.7976 01.2742 01.6099 1 1 1
99 46 03 f26 0 1 2 3 -1 0 -1 1 2 1 00.8473 00.6773 00.4437 1 1 1
99 47 03 f08 1 0 0 0 +0 0 +0 2 NaN NaN 00.9723 00.0000 00.0000 1 NaN NaN
99 48 03 v22 1 0 0 0 +0 0 +0 2 NaN NaN 03.3862 00.0000 00.0000 1 NaN NaN
99 49 03 v35 0 1 1 3 +1 1 -1 1 2 1 01.4463 01.1485 00.9595 1 0 0
99 50 03 f34 0 1 2 4 -1 0 +1 1 1 1 01.9501 00.7582 01.0371 1 0 1
99 51 03 f48 0 1 2 1 +1 0 -1 1 2 2 00.9206 01.1114 00.5905 1 1 1
99 52 03 v34 0 1 2 4 -1 1 -1 1 2 1 01.1150 00.6220 01.5744 1 1 1
99 53 03 f19 0 1 1 3 +1 0 -1 1 2 1 00.9915 02.0382 01.0330 1 0 0
99 54 03 f39 0 1 1 3 -1 0 -1 1 2 1 00.9049 00.8539 00.4928 1 0 1
99 55 03 f03 0 1 2 3 -1 0 +1 2 NaN NaN 01.1178 00.0000 00.0000 0 NaN NaN
99 56 03 v16 0 1 2 4 -1 1 +1 1 2 1 01.2552 00.9215 01.8436 1 1 1
99 57 03 v40 1 0 0 0 +0 0 +0 2 NaN NaN 00.8250 00.0000 00.0000 1 NaN NaN
99 58 03 f09 0 1 2 1 -1 0 -1 1 1 2 01.6788 00.8382 00.6286 1 0 0
99 59 03 v46 0 1 1 3 -1 1 +1 1 1 1 00.9741 01.2609 00.3868 1 1 1
99 60 03 f25 0 1 1 4 +1 0 +1 1 2 2 00.8645 02.5118 00.3872 1 0 1
99 61 03 v25 1 0 0 0 +0 0 +0 2 NaN NaN 00.8982 00.0000 00.0000 1 NaN NaN
99 62 03 v21 0 1 2 1 +1 1 -1 1 2 2 00.8362 00.3794 00.9915 1 1 1
99 63 03 v06 0 1 1 1 -1 1 -1 1 2 1 01.4988 01.9609 00.1838 1 0 1
99 64 03 f15 0 1 2 1 -1 0 -1 2 NaN NaN 02.4815 00.0000 00.0000 0 NaN NaN
99 65 03 f31 0 1 1 1 -1 0 +1 2 NaN NaN 01.2117 00.0000 00.0000 0 NaN NaN
99 66 03 f06 1 0 0 0 +0 0 +0 2 NaN NaN 01.2546 00.0000 00.0000 1 NaN NaN
99 67 03 v17 0 1 1 4 +1 1 -1 1 1 2 00.7634 01.7683 00.2762 1 1 1
99 68 03 f33 0 1 2 1 +1 0 +1 1 2 2 01.2079 00.5751 00.4864 1 1 1
99 69 03 f24 0 1 2 1 -1 0 +1 1 2 1 00.8078 00.6092 00.4419 1 1 1
99 70 03 f12 0 1 2 4 +1 0 +1 2 NaN NaN 00.9259 00.0000 00.0000 0 NaN NaN
